customer_id,customer_name,customer_address,country,city,birthdate,marital_status,yearly_income,total_children,gender,education,acct_open_date,member_card,occupation,homeowner
8385,Aida Chano,3679 Diablo View Road,Canada,Metchosin,8/18/1918,M,$10K - $30K,4,F,Partial High School,8/24/1991,Normal,Manual,Y
8386,Matt Otter,5175 Elm Rd.,Canada,Metchosin,5/13/1949,S,$30K - $50K,4,F,Partial High School,9/15/1993,Bronze,Skilled Manual,Y
8387,Charity Blue,1289 St. Raphael Dr.,Canada,Richmond,4/13/1951,S,$30K - $50K,2,M,High School Degree,8/17/1991,Bronze,Manual,Y
8388,Laurie Campbell,3039 Eagle Way,Mexico,Orizaba,10/5/1931,M,$10K - $30K,5,F,Partial High School,7/27/1993,Normal,Manual,Y
8389,Sheila Hughes,9406 Leed Court W.,USA,Los Angeles,2/11/1979,M,$30K - $50K,4,M,High School Degree,11/27/1991,Golden,Manual,N
8390,Christina North,4066 St. Germain Lane,USA,Coronado,9/2/1945,M,$50K - $70K,4,M,Bachelors Degree,7/11/1992,Bronze,Professional,N
8391,Lillian Ayeni,689 Kalima Place,Mexico,La Cruz,6/7/1926,S,$30K - $50K,3,M,High School Degree,8/7/1990,Bronze,Manual,Y
8392,Dnesa Bock,5602 Claycord Avenue,Canada,Shawnee,3/17/1975,S,$110K - $130K,3,M,Partial High School,8/17/1991,Bronze,Professional,Y
8393,T. E. Mahoney,5134 Red Leaf,USA,Portland,9/22/1926,S,$110K - $130K,1,F,Partial High School,6/19/1994,Bronze,Professional,Y
8394,Lori Thayer,302 Briarcliff Ct.,USA,Woodland Hills,3/10/1967,M,$10K - $30K,0,F,Partial High School,8/24/1993,Normal,Skilled Manual,Y
8395,Patricia Webb,89 Ancona Ct.,USA,National City,9/19/1927,S,$30K - $50K,2,M,High School Degree,7/17/1991,Bronze,Skilled Manual,N
8396,Kevin Powers,8165 Blackridge Dr.,USA,La Mesa,11/4/1917,S,$10K - $30K,3,M,Partial High School,4/24/1990,Normal,Skilled Manual,N
8397,Carl White,4764 Gatter Court,Mexico,La Cruz,7/9/1912,S,$10K - $30K,3,F,Partial High School,8/27/1993,Normal,Skilled Manual,N
8398,Anthony Bauer,3095 Seabourne Ct,Canada,Langford,3/5/1970,S,$150K +,1,M,Partial College,7/11/1991,Silver,Professional,Y
8399,Kathy Callahan,6045 Elwood Drive,USA,Bellflower,3/8/1967,S,$50K - $70K,2,M,Partial High School,5/27/1990,Bronze,Skilled Manual,N
8400,Joe Bublich,4631 Hilltop Dr.,Canada,Westminster,11/22/1967,M,$10K - $30K,2,F,Partial High School,2/20/1993,Normal,Skilled Manual,Y
8401,Mildred Bartz,7835 Euclid Ave.,USA,Richmond,9/26/1935,M,$70K - $90K,2,M,High School Degree,7/14/1992,Normal,Professional,N
8402,Robert Azari,9330 Georgia Dr.,Canada,Victoria,3/18/1928,M,$30K - $50K,0,F,High School Degree,2/18/1992,Bronze,Skilled Manual,N
8403,Ofelia Trembath,5445 Tice Valley Blvd.,USA,Portland,10/17/1932,M,$70K - $90K,3,M,Bachelors Degree,1/15/1992,Golden,Management,Y
8404,Charlene Whitney,7194 Fourth St.,USA,Port Orchard,12/7/1944,M,$50K - $70K,3,M,High School Degree,10/7/1993,Golden,Manual,Y
8405,Gene Womack,3563 Matterhorn Court,Mexico,Camacho,12/10/1954,S,$50K - $70K,3,F,Bachelors Degree,1/3/1991,Bronze,Professional,N
8406,Joan Chilimidos,8222 Northridge Road,USA,West Covina,4/26/1952,S,$30K - $50K,1,M,High School Degree,5/12/1993,Bronze,Skilled Manual,Y
8407,Zachary French,4845 Lighthouse Way,USA,Everett,8/27/1965,S,$50K - $70K,0,M,Bachelors Degree,2/5/1994,Bronze,Management,N
8408,Rachel Staton,2414 Darlene Dr.,USA,Santa Monica,5/19/1918,S,$50K - $70K,2,M,Bachelors Degree,10/12/1993,Bronze,Management,Y
8409,Daniel Roberts,9290 Saclan Terrace,USA,La Jolla,7/21/1971,S,$30K - $50K,0,M,Partial College,5/11/1993,Bronze,Clerical,N
8410,Michael Cook,7114 Ceemar Court,USA,Lebanon,11/18/1917,S,$30K - $50K,3,M,High School Degree,6/25/1990,Bronze,Skilled Manual,Y
8411,Ann Goldblatt,6900 Bellord Ct.,USA,Redmond,3/24/1978,S,$70K - $90K,3,M,Bachelors Degree,2/15/1991,Bronze,Professional,N
8412,Larry Meek,4977 Candlestick Dr.,USA,Portland,2/6/1930,S,$50K - $70K,2,F,Partial College,4/5/1993,Bronze,Professional,N
8413,Theresa Kohari,5018 Rio Blanco Dr.,USA,Santa Cruz,5/8/1957,M,$30K - $50K,3,F,Partial High School,12/22/1993,Normal,Skilled Manual,Y
8414,Greg Kinnaird,3350 Kingswood Circle,USA,Tacoma,8/1/1977,M,$10K - $30K,1,M,Partial High School,11/13/1993,Normal,Skilled Manual,N
8415,Kathleen Lindsey,6300 Pinewood Court,USA,Milwaukie,6/1/1936,S,$50K - $70K,4,M,Bachelors Degree,11/24/1990,Bronze,Management,Y
8416,Elizabeth Norick,7541 B Wildbrook Ct.,USA,Milwaukie,2/24/1910,S,$10K - $30K,1,F,Partial High School,4/14/1991,Normal,Manual,Y
8417,Karen Walker,746 Whiteaben Drive,USA,Walla Walla,7/25/1980,M,$30K - $50K,1,F,Partial College,6/6/1991,Normal,Clerical,N
8418,Greg Gilliland,2241 V St.,USA,Walla Walla,9/14/1935,S,$30K - $50K,3,F,Partial College,11/18/1994,Bronze,Skilled Manual,N
8419,Amanda Svee,5699 Mendocino Dr.,USA,Burien,4/20/1943,M,$70K - $90K,4,F,Bachelors Degree,7/12/1992,Bronze,Professional,N
8420,Christine Camo,105 Woodruff Ln.,USA,Oakland,8/14/1929,S,$50K - $70K,4,F,Bachelors Degree,1/1/1990,Bronze,Management,N
8421,Michael Carpenter,6473 Clayton Way,Canada,Newton,7/26/1913,S,$50K - $70K,2,M,Bachelors Degree,9/22/1992,Bronze,Management,N
8422,Carol Banks,8476 Eastgate Ave.,Canada,Royal Oak,7/12/1944,M,$70K - $90K,3,M,Partial High School,9/1/1992,Silver,Professional,Y
8423,Lisa Williams,7754 Camino Peral,USA,Chula Vista,8/11/1919,M,$90K - $110K,1,F,Partial High School,6/3/1991,Bronze,Professional,Y
8424,Nicholas Collaro,2668 Trailview Circle,USA,National City,12/26/1973,S,$50K - $70K,2,F,Bachelors Degree,10/20/1991,Golden,Management,Y
8425,Elliott Burtchaell,2201 Huston Road,Canada,Sooke,2/10/1931,M,$30K - $50K,3,F,High School Degree,12/16/1993,Golden,Skilled Manual,N
8426,Paul Barry,7368 South Royal Links,USA,Colma,11/19/1966,M,$10K - $30K,4,M,Partial High School,10/27/1993,Normal,Skilled Manual,Y
8427,Patricia Burmeister,9186 West Boyd Rd.,USA,Spokane,10/23/1920,M,$10K - $30K,3,M,Partial High School,5/25/1992,Normal,Manual,Y
8428,Alana Petrick,7264 Ada Dr.,Canada,Richmond,9/14/1915,S,$50K - $70K,2,M,Bachelors Degree,3/13/1992,Bronze,Professional,N
8429,Heather Anglin,7304 Mt. Palomar Pl.,Canada,Burnaby,12/24/1916,S,$30K - $50K,1,M,Partial College,11/11/1990,Bronze,Clerical,Y
8430,Ewing Bostick,8292 Ferndale Lane,USA,Downey,11/14/1968,M,$10K - $30K,2,F,Partial High School,3/16/1992,Normal,Skilled Manual,Y
8431,Sheila Conyers,8586 Mellowood Street,USA,San Jose,5/12/1959,S,$70K - $90K,2,M,Partial High School,8/11/1991,Bronze,Management,Y
8432,Linda Ventura,9827 Vist Oak Dr.,USA,Beverly Hills,9/4/1966,M,$70K - $90K,3,F,Partial High School,9/25/1993,Bronze,Professional,Y
8433,Cindy Kriletich,3032 Smike Tree Court,Canada,Oak Bay,11/3/1927,S,$70K - $90K,5,M,High School Degree,2/10/1992,Bronze,Management,N
8434,Maureen Turnbloom,4528 Summit View Dr.,Canada,Oak Bay,12/27/1926,S,$10K - $30K,3,F,Partial High School,4/19/1993,Bronze,Manual,Y
8435,Alan Augustus,642 Camby Rd.,USA,Olympia,3/3/1966,M,$70K - $90K,3,F,High School Degree,7/11/1992,Bronze,Professional,N
8436,Pattie Brinton,2391 St. Peter Court,USA,Redmond,9/13/1972,S,$50K - $70K,1,M,Partial High School,9/24/1993,Bronze,Skilled Manual,Y
8437,Heath Allen,8759 Arnold Dr.,Canada,Shawnee,5/22/1918,M,$50K - $70K,3,M,Partial College,2/15/1992,Bronze,Clerical,N
8438,Heidi Colligan,3419 C. Mt. Hood,Mexico,Mexico City,2/5/1911,S,$10K - $30K,3,M,Partial High School,2/2/1991,Normal,Skilled Manual,Y
8439,Stacy Valentino,42 Clayton Rd.,USA,Salem,2/13/1930,M,$90K - $110K,4,F,High School Degree,6/1/1992,Golden,Management,Y
8440,Stephanie White,4955 Royal Oak Rd.,Canada,Oak Bay,6/9/1958,S,$50K - $70K,4,F,Bachelors Degree,10/14/1991,Bronze,Professional,Y
8441,Helen Frederick,4487 Ahwanee Lane,USA,Concord,11/6/1936,M,$70K - $90K,4,F,Bachelors Degree,9/7/1991,Bronze,Professional,Y
8442,Amalie Wharton,9654 Pirate Lane,USA,Puyallup,9/24/1945,S,$10K - $30K,4,F,Partial High School,2/26/1993,Normal,Skilled Manual,N
8443,Antoinette Zocchi,9440 Newell Ave.,USA,La Jolla,4/25/1931,M,$30K - $50K,1,F,High School Degree,5/21/1990,Bronze,Manual,Y
8444,Edwin Bauman,7518 Pepperridge Place,USA,Richmond,10/13/1958,S,$50K - $70K,4,F,Bachelors Degree,11/6/1992,Silver,Management,Y
8445,David Barnes,215 Denkinger Court,USA,Burbank,10/20/1921,S,$50K - $70K,3,M,Bachelors Degree,4/1/1992,Bronze,Professional,N
8446,Brenda Sowers,8546 Wilson Court,USA,Seattle,6/8/1935,M,$50K - $70K,2,F,High School Degree,7/14/1992,Bronze,Manual,N
8447,Mack Britton,1497 Condor Pl.,USA,Anacortes,10/14/1970,S,$30K - $50K,1,M,High School Degree,11/20/1993,Bronze,Manual,Y
8448,Brenda Proctor,82 Mt. Dell Dr.,USA,San Diego,11/3/1939,S,$30K - $50K,1,M,High School Degree,8/4/1993,Bronze,Manual,Y
8449,Sue Thayer,5942 Laurel,USA,Daly City,1/10/1944,S,$30K - $50K,3,M,High School Degree,6/1/1994,Normal,Manual,N
8450,Katherine McClure,7437 Margaret Ct.,Mexico,Tlaxiaco,6/21/1963,M,$10K - $30K,2,M,Partial High School,5/8/1992,Normal,Manual,Y
8451,Bette Peters,896 Shannon Lane,USA,Grossmont,9/5/1977,S,$50K - $70K,2,M,Partial College,7/8/1990,Bronze,Professional,N
8452,Wildon Cameron,5301 Loeffler Lane,USA,Spokane,11/13/1945,M,$130K - $150K,4,M,Bachelors Degree,6/19/1993,Silver,Professional,N
8453,Susan Kato,9013 Ramsay Circle,USA,Oakland,4/19/1923,S,$10K - $30K,4,M,Partial High School,9/20/1993,Normal,Skilled Manual,N
8454,Marlene Bolden,3673 Serrana Court,USA,Tacoma,10/10/1960,S,$70K - $90K,3,F,Partial High School,5/5/1994,Bronze,Professional,Y
8455,M. Stephen Knox,296 Peachwillow St.,Canada,Shawnee,7/17/1911,M,$30K - $50K,3,F,Partial College,6/1/1992,Bronze,Professional,N
8456,Alberto Quintiles,1767 Holton Court,USA,Renton,7/11/1971,S,$30K - $50K,2,M,Bachelors Degree,7/11/1993,Bronze,Professional,Y
8457,Claudette Vergara,8643 B Way,USA,Torrance,10/6/1911,M,$30K - $50K,1,M,Partial High School,2/1/1991,Silver,Manual,N
8458,Brian Cadotte,6466 Lancelot Dr.,Canada,Ladner,7/5/1964,S,$10K - $30K,5,F,Partial High School,7/18/1990,Normal,Manual,N
8459,Viola Vanhock,6253 Panorama Dr.,USA,Burlingame,10/3/1912,S,$10K - $30K,5,M,Partial High School,6/11/1993,Normal,Manual,N
8460,Joshua Jaramillo,4330 Reliz Valley Road,USA,Concord,1/15/1972,M,$50K - $70K,2,F,Partial High School,9/20/1993,Bronze,Manual,Y
8461,Darrin Wallin,4371 Erie Dr.,USA,Richmond,8/20/1966,S,$30K - $50K,5,M,High School Degree,12/23/1992,Bronze,Skilled Manual,Y
8462,Frances Erickson,2702 Alan Dr.,Mexico,Santa Anita,4/15/1954,S,$70K - $90K,3,F,Bachelors Degree,12/7/1993,Bronze,Professional,N
8463,Margaret Stephens,5652 Dianda Dr.,USA,Yakima,4/18/1951,M,$30K - $50K,1,M,High School Degree,3/4/1994,Bronze,Manual,N
8464,Lena Davis,6894 Oeffler Ln.,USA,Seattle,1/5/1952,M,$150K +,5,F,High School Degree,8/12/1991,Golden,Management,N
8465,Rochelle Smith,99 Marti Marie Dr.,USA,Palo Alto,10/9/1919,S,$10K - $30K,1,F,High School Degree,5/18/1991,Normal,Skilled Manual,N
8466,Ruby Velasquez,1594 Ethan Ct.,USA,Olympia,4/2/1912,M,$10K - $30K,3,M,Partial High School,11/22/1991,Normal,Skilled Manual,Y
8467,Robert Bublitz,5052 Stimel Dr.,USA,Albany,11/25/1946,M,$30K - $50K,2,F,High School Degree,10/19/1991,Bronze,Manual,Y
8468,Allen Brewer,9457 Mendocino Dr.,USA,Fremont,2/15/1958,M,$10K - $30K,3,F,Partial High School,5/27/1991,Normal,Manual,Y
8469,Candice Ashe,5826 Limewood Pl.,Canada,Burnaby,2/18/1968,S,$50K - $70K,2,M,Bachelors Degree,5/23/1991,Bronze,Professional,Y
8470,Douglas Hoffner,485 Starlyn Dr.,Canada,N. Vancouver,8/18/1979,M,$30K - $50K,4,F,High School Degree,9/5/1994,Bronze,Manual,Y
8471,Mary Hustead,7107 Kingsford Dr.,USA,Lincoln Acres,2/19/1922,M,$130K - $150K,2,F,Graduate Degree,9/9/1991,Bronze,Professional,Y
8472,Pamela Trubin,2021 Ladera Court,USA,Puyallup,9/10/1944,S,$30K - $50K,1,F,High School Degree,6/19/1992,Bronze,Manual,Y
8473,Leota Cramer,1553 Richard Ave.,USA,Corvallis,5/21/1944,S,$30K - $50K,4,F,High School Degree,12/18/1992,Bronze,Manual,Y
8474,Emily Brandt,6720 Bryce Dr.,Mexico,La Cruz,7/6/1947,M,$70K - $90K,1,F,Partial High School,10/21/1993,Bronze,Professional,N
8475,John Karp,6507 Fieldcrest Dr.,USA,Lakewood,9/13/1939,S,$10K - $30K,4,F,Partial High School,6/16/1994,Normal,Skilled Manual,N
8476,Dorothy Stice,4584 Hamiliton Ave.,USA,Downey,11/6/1973,M,$30K - $50K,4,M,High School Degree,5/23/1991,Golden,Skilled Manual,Y
8477,Verdis Avaloz,4625 Westcliffe Place,USA,Bremerton,4/8/1929,S,$50K - $70K,5,M,Bachelors Degree,5/23/1992,Bronze,Professional,N
8478,Jason Ryan Bozeman,5612 Piedmont Dr.,USA,Bellflower,4/17/1937,M,$10K - $30K,2,M,Partial High School,12/4/1991,Normal,Manual,Y
8479,Karen Schuster,8562 Veale Ave.,USA,Berkeley,4/1/1978,M,$110K - $130K,2,M,Bachelors Degree,9/1/1993,Bronze,Professional,Y
8480,Jeffrey Marsac,7148 Elmhurst Lane,USA,San Carlos,8/12/1941,S,$30K - $50K,0,M,Partial College,2/18/1994,Bronze,Clerical,Y
8481,Betty Tominello,353 Citrus Ave.,Canada,Ladner,3/14/1940,S,$10K - $30K,0,M,Partial High School,4/10/1990,Silver,Manual,Y
8482,Doris Witherspoon,1848 Wharf Dr.,USA,Beaverton,4/3/1965,S,$10K - $30K,1,F,Partial High School,9/22/1993,Bronze,Skilled Manual,N
8483,Hezzie Stanley,7962 MacAlvey Drive,USA,Marysville,10/8/1973,M,$30K - $50K,3,F,Partial College,5/16/1991,Bronze,Skilled Manual,Y
8484,Jennifer Chapman,9711 Contra Costa Blvd.,USA,El Cajon,12/5/1959,M,$30K - $50K,2,F,High School Degree,7/24/1991,Bronze,Skilled Manual,N
8485,Anthony Bolio,6080 Candelero Pl.,USA,Burien,8/6/1931,M,$50K - $70K,1,F,Bachelors Degree,7/2/1993,Bronze,Professional,Y
8486,Martha Moore,4018 St Francis St.,Mexico,Santa Anita,8/19/1962,S,$50K - $70K,2,M,High School Degree,7/8/1994,Bronze,Manual,Y
8487,Theresqa Mingee,641 Joan Ave.,USA,Ballard,12/2/1949,S,$50K - $70K,5,F,Bachelors Degree,4/10/1993,Bronze,Management,Y
8488,Daniel Brackett,5554 Killdeer Court,Canada,Ladner,5/17/1933,S,$30K - $50K,1,M,Partial College,8/14/1993,Bronze,Clerical,Y
8489,Jeffrey Adis,5086 Rampo Ct.,USA,Sedro Woolley,3/17/1949,S,$150K +,1,M,Bachelors Degree,10/10/1991,Silver,Professional,Y
8490,Rob Zastrow,2910 Boyd,USA,La Mesa,4/14/1966,S,$70K - $90K,3,M,Graduate Degree,8/21/1991,Normal,Professional,Y
8491,John Ridgway,2696 Estudillo St.,Mexico,La Cruz,3/17/1920,M,$10K - $30K,2,M,Partial High School,4/19/1994,Normal,Skilled Manual,Y
8492,Jeane Hanratty,8117 Green View Court,USA,Colma,2/8/1916,S,$50K - $70K,1,M,Bachelors Degree,2/7/1994,Bronze,Professional,N
8493,Shelley Barukh,814 Warwick Dr.,USA,Altadena,2/7/1974,S,$50K - $70K,0,M,Bachelors Degree,7/21/1991,Bronze,Professional,N
8494,Russel Massey,9145 Paso Del Rio Way,USA,Spring Valley,1/24/1956,M,$150K +,4,M,High School Degree,7/17/1990,Golden,Professional,Y
8495,Henrietta Chalmers,2096 Trinity Ave.,USA,Lynnwood,6/22/1947,M,$50K - $70K,3,F,Bachelors Degree,12/12/1990,Golden,Management,Y
8496,Henry Brammeier,3337 East 26th Street,Mexico,Guadalajara,10/14/1954,S,$30K - $50K,3,F,Partial High School,1/26/1992,Bronze,Skilled Manual,N
8497,Rod Sizemore,6541 Central Ave.,Mexico,Camacho,4/24/1927,M,$50K - $70K,2,F,Bachelors Degree,11/15/1991,Bronze,Professional,N
8498,Elaine Young,8036 Weaver Lane,Mexico,Camacho,2/10/1914,S,$10K - $30K,2,F,Partial High School,2/25/1991,Normal,Manual,N
8499,Karen Brock,1495 Linnet Court,USA,Imperial Beach,4/13/1954,S,$10K - $30K,2,M,Partial High School,8/27/1991,Normal,Manual,N
8500,Nicole Holmes,5900 Cleveland Rd.,USA,Tacoma,3/7/1972,S,$30K - $50K,1,M,Partial College,10/13/1992,Bronze,Professional,N
8501,Marygael Valenzuela,2269 Bynum Way,USA,Fremont,6/5/1977,S,$30K - $50K,2,F,Partial College,3/4/1991,Bronze,Management,N
8502,Suzanne Cravens,4272 Limewood Pl.,USA,San Jose,6/26/1911,S,$30K - $50K,3,M,Partial College,2/22/1992,Bronze,Clerical,N
8503,Rich Wilson,3550 Bernauer,USA,Burien,3/23/1918,M,$70K - $90K,4,M,Bachelors Degree,7/21/1993,Silver,Professional,Y
8504,George Parker,8463 St. Paul Way,USA,Albany,7/19/1946,S,$50K - $70K,5,F,Bachelors Degree,8/22/1992,Bronze,Professional,N
8505,Nadine Lujan,5340 Greenwood Circle,USA,Bellflower,2/17/1924,M,$30K - $50K,4,M,High School Degree,9/26/1992,Bronze,Skilled Manual,Y
8506,Donna Shelton,3164 San Simeon Dr.,Canada,Langley,10/7/1933,S,$10K - $30K,5,F,Partial High School,4/8/1993,Normal,Skilled Manual,Y
8507,Jennifer Craver,2950 Polaris Dr.,USA,Palo Alto,6/8/1919,M,$50K - $70K,2,F,High School Degree,7/3/1990,Bronze,Manual,N
8508,Rebecca Williams,1028 Royal Oak Rd.,USA,Burlingame,3/7/1959,S,$70K - $90K,4,F,Graduate Degree,1/15/1992,Bronze,Management,N
8509,Evelyn McGee,1068 N Sweetbriar Court,USA,La Jolla,11/4/1979,S,$30K - $50K,3,M,High School Degree,5/10/1992,Bronze,Manual,Y
8510,Dee Hanas,2055 Fountain Road,Mexico,San Andres,7/18/1923,M,$30K - $50K,3,F,High School Degree,8/23/1992,Bronze,Skilled Manual,Y
8511,Stanley Marks,2350 Mildred Ln.,USA,Spokane,11/24/1958,M,$70K - $90K,1,F,Bachelors Degree,10/16/1994,Bronze,Professional,Y
8512,Judy Bayron,3591 Pepperidge Way,USA,El Cajon,12/13/1927,M,$90K - $110K,2,F,Partial High School,9/21/1992,Golden,Professional,Y
8513,Jesse Borowsky,6795 Moccasin Ct.,USA,San Jose,2/20/1932,S,$30K - $50K,3,F,High School Degree,7/18/1993,Bronze,Skilled Manual,N
8514,Dorothea Souza,8290 N. 39th Street,USA,San Jose,10/15/1963,M,$70K - $90K,2,M,High School Degree,5/25/1991,Bronze,Professional,Y
8515,Carl Johnson,8307 Medina Dr.,Canada,Ladner,10/15/1965,M,$50K - $70K,1,M,Bachelors Degree,8/25/1993,Bronze,Management,Y
8516,James Costello,57 Wolf Way,Mexico,Tlaxiaco,4/7/1945,M,$150K +,3,M,Partial College,7/8/1992,Golden,Professional,N
8517,Mereeda Azzolino,6425 Citrus Ave.,USA,Coronado,5/2/1912,S,$30K - $50K,4,F,Partial High School,10/8/1993,Bronze,Manual,N
8518,Dustin Wilson,1084 Meadow Glen Way,USA,Chula Vista,12/20/1948,S,$50K - $70K,3,F,Bachelors Degree,3/8/1993,Bronze,Professional,N
8519,Aubrey Yates,7706 California St.,USA,Fremont,9/25/1929,M,$70K - $90K,3,M,Graduate Degree,7/15/1993,Normal,Professional,N
8520,Vertrice McGin,2620 Tice,Mexico,Mexico City,9/19/1919,M,$30K - $50K,3,M,Partial College,8/25/1994,Golden,Skilled Manual,Y
8521,Billie Wylie,2153 Hooftrail Way,Canada,Langley,3/24/1941,M,$30K - $50K,1,M,Partial College,3/18/1994,Silver,Skilled Manual,Y
8522,Erelyn Stephens,7319 Snyder Lane,Mexico,Hidalgo,2/20/1928,M,$130K - $150K,5,F,High School Degree,7/8/1993,Normal,Professional,N
8523,Zettie Anderson,7106 Roland Dr.,USA,Sedro Woolley,5/18/1946,S,$110K - $130K,0,M,Partial High School,7/28/1992,Bronze,Professional,Y
8524,Gary Tucker,5183 Sharon Pl.,USA,Edmonds,10/14/1948,M,$50K - $70K,3,F,Partial College,9/10/1992,Bronze,Skilled Manual,Y
8525,Connie Chauvin,7879 Oxford Pl.,Canada,Sooke,6/19/1942,S,$150K +,4,M,Graduate Degree,10/2/1994,Silver,Professional,N
8526,Richard Witmer,6211 Blenheim Way,USA,W. Linn,10/3/1918,M,$70K - $90K,3,F,Bachelors Degree,9/13/1992,Bronze,Professional,Y
8527,Nicholas Bezzerides,9161 Napa St.,USA,Colma,11/6/1915,M,$10K - $30K,4,F,Partial High School,10/13/1991,Normal,Manual,Y
8528,Russell Aldred,7747 Relis Valley Road,USA,Oregon City,8/20/1916,M,$130K - $150K,3,M,Bachelors Degree,3/21/1993,Bronze,Management,Y
8529,Andrew Stetler,952 Norman Ave.,USA,Chula Vista,6/25/1953,M,$10K - $30K,4,M,Partial High School,9/16/1992,Normal,Skilled Manual,N
8530,Michelle Bollin,2447 Pacifica Ave.,Canada,Westminster,10/17/1946,S,$10K - $30K,1,F,Partial High School,9/17/1992,Normal,Manual,Y
8531,Catherine Yashar,8561 Concord Blvd.,Mexico,Tixapan,3/10/1952,S,$30K - $50K,1,F,Partial College,9/14/1992,Bronze,Manual,Y
8532,Raymond Makle,311 Oeffler Ln.,USA,Palo Alto,5/26/1964,M,$30K - $50K,2,F,Partial High School,4/22/1992,Silver,Manual,Y
8533,Christine McDonald,6679 Stanbridge Ct.,Canada,Port Hammond,5/2/1974,S,$30K - $50K,1,F,High School Degree,4/19/1992,Bronze,Manual,N
8534,Shawn Vissers,1339 W. Hookston Road,Mexico,Orizaba,8/18/1973,S,$70K - $90K,2,F,Graduate Degree,7/28/1991,Bronze,Professional,N
8535,Jean Maloney,7960 Shadow Creek Dr.,USA,Redwood City,2/20/1915,S,$30K - $50K,2,M,High School Degree,5/21/1991,Bronze,Manual,N
8536,Bob Carrere,5530 Melrose Pl.,USA,Chula Vista,9/11/1938,S,$50K - $70K,0,M,Bachelors Degree,5/12/1991,Bronze,Professional,Y
8537,Susan Tsubota,2407 Banyan Way,Canada,Shawnee,11/14/1922,M,$30K - $50K,2,F,High School Degree,10/11/1991,Silver,Skilled Manual,N
8538,Elizabeth DuBose,230 Lavere Way,USA,Berkeley,2/26/1925,M,$10K - $30K,0,M,Partial High School,9/14/1991,Normal,Manual,N
8539,Janet Walker,16 Heron Ct.,USA,Glendale,4/5/1917,S,$70K - $90K,5,F,Bachelors Degree,10/11/1993,Bronze,Management,N
8540,S. Gayle Keller,8093 Ladera Court,USA,Lakewood,6/26/1950,S,$30K - $50K,1,F,Partial High School,9/18/1990,Silver,Skilled Manual,N
8541,Steve Wight,8133 Andrews Dr.,USA,Burien,10/28/1977,M,$130K - $150K,1,F,High School Degree,8/18/1991,Bronze,Professional,Y
8542,Robert Harberhern,6465 S. 97th Street,USA,La Mesa,1/20/1927,S,$30K - $50K,3,F,High School Degree,5/26/1991,Bronze,Skilled Manual,N
8543,Kimberly Smith,662 T St.,Canada,Royal Oak,10/21/1956,S,$30K - $50K,0,F,High School Degree,5/10/1991,Bronze,Manual,Y
8544,Dianne Abreu,1903 Long Brook Way,Mexico,Acapulco,3/5/1919,S,$30K - $50K,3,F,Partial College,6/16/1991,Bronze,Professional,Y
8545,Marlee Hubersberger,5108 Heights Avenue,USA,San Gabriel,12/17/1930,S,$30K - $50K,2,F,High School Degree,11/19/1992,Golden,Skilled Manual,Y
8546,Molly Musso,6603 Jennifer Way,USA,San Gabriel,2/7/1955,M,$30K - $50K,4,M,Partial College,5/4/1991,Golden,Management,Y
8547,Christopher Wells,62 Yolanda Circle,USA,Mill Valley,5/28/1951,M,$10K - $30K,1,M,Bachelors Degree,11/25/1993,Normal,Professional,N
8548,William Alfandary,4467 Hoover Court,Mexico,Santa Fe,7/25/1937,S,$30K - $50K,2,M,Partial High School,8/14/1990,Bronze,Manual,Y
8549,Patricia Bowie,835 OFarrell Dr.,USA,Downey,3/26/1979,S,$30K - $50K,5,F,Partial High School,5/8/1991,Bronze,Skilled Manual,N
8550,Mary Ruth Pina,2839 Redhead Way,USA,Lake Oswego,3/12/1940,S,$10K - $30K,1,M,Partial High School,7/25/1993,Normal,Manual,Y
8551,Kelly Burks,2117 Mt Whitney,USA,Tacoma,7/22/1926,M,$10K - $30K,4,F,Partial High School,2/15/1991,Normal,Manual,N
8552,Willie Cochran,7030 Galloway Dr.,Canada,Newton,11/10/1911,M,$30K - $50K,0,M,Partial College,9/4/1992,Bronze,Skilled Manual,N
8553,Ellen Waits,6562 Sudance Dr.,USA,Anacortes,1/24/1979,M,$30K - $50K,2,M,High School Degree,11/27/1990,Bronze,Skilled Manual,N
8554,Ruby Perkins,1730 D Reliez Valley Ct.,USA,Lincoln Acres,2/17/1956,S,$50K - $70K,4,F,Bachelors Degree,9/11/1993,Bronze,Professional,Y
8555,Michael Houser,1517 Chisholm Way,USA,Milwaukie,1/21/1980,M,$30K - $50K,1,F,Partial College,4/9/1993,Bronze,Skilled Manual,Y
8556,Karla Von Waldegg,9593 Delaware Dr.,USA,Beaverton,11/11/1975,M,$10K - $30K,0,M,Partial High School,11/13/1992,Normal,Skilled Manual,Y
